prompt_id,prompt_language,model,response_chars
issue_dubai_Q612__bndA,en,gpt-5.1,11847
issue_dubai_Q612__bndB,en,deepseek-chat-v3.1,4591
issue_child_sexual_abuse_Q26553__reg1,en,gpt-5.1,3853
issue_dubai_Q612__bndA,en,mistral-large-2512,7469
issue_child_sexual_abuse_Q26553__reg1,en,gpt-4o,2443
issue_dubai_Q612__bndB,en,qwen3-max,4025
issue_dubai_Q612__bndB,en,gpt-5.1,9722
issue_child_sexual_abuse_Q26553__reg1,en,claude-opus-4.5,1504
issue_gold_Q897__reg1,en,sarvam-30b,6579
issue_child_sexual_abuse_Q26553__reg1,en,grok-4.3,1679
issue_dubai_Q612__bndA,en,deepseek-chat-v3.1,3588
issue_child_sexual_abuse_Q26553__reg1,en,qwen3-max,2689
issue_south_africa_Q258__bndB,en,falcon3-10b,4045
issue_child_sexual_abuse_Q26553__reg2,en,gpt-4o,2623
issue_child_sexual_abuse_Q26553__reg2,en,claude-opus-4.5,1652
issue_dubai_Q612__reg2,en,jais-8b,5292
issue_dubai_Q612__bndB,en,mistral-large-2512,9732
issue_child_sexual_abuse_Q26553__reg2,en,gpt-5.1,5573
issue_fire_Q3196__reg2,en,allam-7b,6123
issue_child_sexual_abuse_Q26553__reg2,en,grok-4.3,3396
issue_dubai_Q612__bndA,en,allam-7b,4195
issue_fire_Q3196__reg1,en,falcon3-10b,2015
issue_child_sexual_abuse_Q26553__reg1,en,mistral-large-2512,7405
issue_child_sexual_abuse_Q26553__reg1,en,allam-7b,2322
issue_child_sexual_abuse_Q26553__reg2,en,qwen3-max,3084
issue_dubai_Q612__bndA,en,jais-8b,4744
issue_child_sexual_abuse_Q26553__reg2,en,deepseek-chat-v3.1,5974
issue_child_sexual_abuse_Q26553__bndA,en,gpt-4o,3756
issue_child_sexual_abuse_Q26553__bndA,en,claude-opus-4.5,1784
issue_dubai_Q612__bndB,en,jais-8b,4774
issue_child_sexual_abuse_Q26553__bndA,en,grok-4.3,3441
issue_gold_Q897__reg2,en,sarvam-30b,8747
issue_child_sexual_abuse_Q26553__reg1,en,deepseek-chat-v3.1,6089
issue_child_sexual_abuse_Q26553__bndA,en,qwen3-max,3464
issue_child_sexual_abuse_Q26553__bndB,en,gpt-5.1,3867
issue_child_sexual_abuse_Q26553__reg2,en,mistral-large-2512,7996
issue_child_sexual_abuse_Q26553__bndA,en,gpt-5.1,9533
issue_fire_Q3196__reg2,en,falcon3-10b,2902
issue_child_sexual_abuse_Q26553__bndB,en,gpt-4o,3509
issue_child_sexual_abuse_Q26553__bndB,en,claude-opus-4.5,1734
issue_child_sexual_abuse_Q26553__bndA,en,mistral-large-2512,6544
issue_child_sexual_abuse_Q26553__bndB,en,grok-4.3,1083
issue_child_sexual_abuse_Q26553__reg2,en,allam-7b,3045
issue_child_sexual_abuse_Q26553__bndB,en,deepseek-chat-v3.1,5551
issue_child_sexual_abuse_Q26553__reg1,en,jais-8b,4723
issue_microsoft_Q2283__reg1,en,gpt-4o,1847
issue_child_sexual_abuse_Q26553__bndB,en,qwen3-max,3909
issue_child_sexual_abuse_Q26553__bndA,en,deepseek-chat-v3.1,4527
issue_microsoft_Q2283__reg1,en,claude-opus-4.5,1455
issue_fire_Q3196__bndA,en,allam-7b,12183
issue_gold_Q897__bndA,en,sarvam-30b,4911
issue_microsoft_Q2283__reg1,en,grok-4.3,2764
issue_dubai_Q612__bndB,en,allam-7b,6746
issue_microsoft_Q2283__reg1,en,deepseek-chat-v3.1,6314
issue_microsoft_Q2283__reg2,en,claude-opus-4.5,1482
issue_microsoft_Q2283__reg1,en,qwen3-max,3520
issue_microsoft_Q2283__reg2,en,gpt-5.1,4157
issue_child_sexual_abuse_Q26553__bndA,en,jais-8b,3711
issue_child_sexual_abuse_Q26553__bndB,en,mistral-large-2512,8798
issue_fire_Q3196__bndA,en,falcon3-10b,3761
issue_microsoft_Q2283__reg1,en,gpt-5.1,9159
issue_microsoft_Q2283__reg2,en,gpt-4o,2117
issue_child_sexual_abuse_Q26553__bndA,en,allam-7b,4171
issue_microsoft_Q2283__reg2,en,grok-4.3,2398
issue_microsoft_Q2283__reg2,en,qwen3-max,2413
issue_microsoft_Q2283__reg2,en,deepseek-chat-v3.1,6430
issue_microsoft_Q2283__bndA,en,gpt-4o,3680
issue_microsoft_Q2283__bndA,en,claude-opus-4.5,1902
issue_gold_Q897__bndB,en,sarvam-30b,5045
issue_microsoft_Q2283__reg1,en,mistral-large-2512,9768
issue_microsoft_Q2283__reg2,en,allam-7b,2073
issue_microsoft_Q2283__bndA,en,grok-4.3,4204
issue_child_sexual_abuse_Q26553__bndB,en,allam-7b,5112
issue_child_sexual_abuse_Q26553__reg2,en,jais-8b,6838
issue_fire_Q3196__bndB,en,falcon3-10b,3562
issue_microsoft_Q2283__reg2,en,mistral-large-2512,7808
issue_child_sexual_abuse_Q26553__bndB,en,jais-8b,5168
issue_dubai_Q612__reg1,en,falcon3-10b,526
issue_microsoft_Q2283__bndB,en,gpt-4o,3169
issue_microsoft_Q2283__bndA,en,gpt-5.1,10524
issue_dubai_Q612__reg2,en,falcon3-10b,506
issue_microsoft_Q2283__bndB,en,claude-opus-4.5,1788
issue_microsoft_Q2283__bndA,en,qwen3-max,5908
issue_microsoft_Q2283__bndB,en,grok-4.3,3448
issue_microsoft_Q2283__bndB,en,qwen3-max,3356
issue_microsoft_Q2283__bndB,en,gpt-5.1,13495
issue_netherlands_Q55__reg1,en,sarvam-30b,8003
issue_cannabis_drug_Q2845__reg1,en,claude-opus-4.5,1671
issue_cannabis_drug_Q2845__reg1,en,gpt-4o,2383
issue_microsoft_Q2283__bndA,en,mistral-large-2512,10340
issue_cannabis_drug_Q2845__reg1,en,gpt-5.1,8205
issue_microsoft_Q2283__bndA,en,deepseek-chat-v3.1,5572
issue_microsoft_Q2283__bndA,en,allam-7b,3739
issue_cannabis_drug_Q2845__reg1,en,grok-4.3,3079
issue_microsoft_Q2283__reg1,en,jais-8b,6491
issue_microsoft_Q2283__reg1,en,allam-7b,7432
issue_cannabis_drug_Q2845__reg1,en,qwen3-max,2414
issue_microsoft_Q2283__bndB,en,deepseek-chat-v3.1,4754
issue_dubai_Q612__bndA,en,falcon3-10b,4182
issue_cannabis_drug_Q2845__reg2,en,gpt-4o,3378
issue_cannabis_drug_Q2845__reg2,en,claude-opus-4.5,1469
issue_microsoft_Q2283__bndB,en,mistral-large-2512,11491
issue_cannabis_drug_Q2845__reg2,en,gpt-5.1,8227
issue_cannabis_drug_Q2845__reg1,en,allam-7b,1895
issue_cannabis_drug_Q2845__reg2,en,deepseek-chat-v3.1,1532
issue_cannabis_drug_Q2845__reg2,en,grok-4.3,4107
issue_cannabis_drug_Q2845__reg2,en,qwen3-max,3916
issue_cannabis_drug_Q2845__reg1,en,mistral-large-2512,8601
issue_netherlands_Q55__reg2,en,sarvam-30b,7609
issue_microsoft_Q2283__reg2,en,jais-8b,7747
issue_cannabis_drug_Q2845__bndA,en,gpt-4o,3441
issue_microsoft_Q2283__bndB,en,jais-8b,4879
issue_microsoft_Q2283__bndB,en,allam-7b,5666
issue_cannabis_drug_Q2845__bndA,en,allam-7b,21
issue_cannabis_drug_Q2845__bndA,en,claude-opus-4.5,1806
issue_microsoft_Q2283__bndA,en,jais-8b,6360
issue_cannabis_drug_Q2845__bndA,en,grok-4.3,2652
issue_dubai_Q612__bndB,en,falcon3-10b,3828
issue_cannabis_drug_Q2845__reg2,en,mistral-large-2512,8009
issue_cannabis_drug_Q2845__bndB,en,gpt-4o,2984
issue_cannabis_drug_Q2845__bndA,en,gpt-5.1,9646
issue_cannabis_drug_Q2845__reg1,en,deepseek-chat-v3.1,6081
issue_cannabis_drug_Q2845__bndB,en,claude-opus-4.5,1671
issue_cannabis_drug_Q2845__bndB,en,grok-4.3,3209
issue_child_sexual_abuse_Q26553__reg1,en,falcon3-10b,1333
issue_cannabis_drug_Q2845__bndA,en,qwen3-max,5231
issue_child_sexual_abuse_Q26553__reg2,en,falcon3-10b,644
issue_netherlands_Q55__bndA,en,sarvam-30b,5392
issue_cannabis_drug_Q2845__bndA,en,mistral-large-2512,6952
issue_cannabis_drug_Q2845__bndB,en,gpt-5.1,6268
issue_cannabis_drug_Q2845__bndB,en,qwen3-max,4179
issue_italy_Q38__reg1,en,gpt-4o,2815
issue_italy_Q38__reg1,en,claude-opus-4.5,1406
issue_italy_Q38__reg1,en,gpt-5.1,6132
issue_italy_Q38__reg1,en,grok-4.3,3079
issue_cannabis_drug_Q2845__bndB,en,deepseek-chat-v3.1,3377
issue_cannabis_drug_Q2845__reg1,en,jais-8b,5819
issue_cannabis_drug_Q2845__bndB,en,mistral-large-2512,7646
issue_cannabis_drug_Q2845__bndA,en,deepseek-chat-v3.1,4591
issue_italy_Q38__reg1,en,qwen3-max,3540
issue_italy_Q38__reg2,en,gpt-4o,2467
issue_child_sexual_abuse_Q26553__bndA,en,falcon3-10b,3179
issue_italy_Q38__reg2,en,claude-opus-4.5,1451
issue_italy_Q38__reg2,en,grok-4.3,2615
issue_italy_Q38__reg2,en,gpt-5.1,6868
issue_netherlands_Q55__bndB,en,sarvam-30b,5588
issue_italy_Q38__reg1,en,mistral-large-2512,7564
issue_italy_Q38__reg2,en,deepseek-chat-v3.1,6781
issue_italy_Q38__reg2,en,qwen3-max,2782
issue_cannabis_drug_Q2845__bndB,en,allam-7b,4096
issue_italy_Q38__bndA,en,gpt-4o,3299
issue_italy_Q38__bndA,en,claude-opus-4.5,1701
issue_cannabis_drug_Q2845__bndA,en,jais-8b,5930
issue_italy_Q38__bndA,en,grok-4.3,3359
issue_italy_Q38__bndA,en,gpt-5.1,7142
issue_italy_Q38__reg2,en,mistral-large-2512,7211
issue_child_sexual_abuse_Q26553__bndB,en,falcon3-10b,3374
issue_italy_Q38__reg1,en,allam-7b,3604
issue_italy_Q38__bndA,en,qwen3-max,3981
issue_italy_Q38__bndA,en,deepseek-chat-v3.1,2931
issue_socialism_Q7272__reg1,en,sarvam-30b,7395
issue_microsoft_Q2283__reg1,en,falcon3-10b,1671
issue_italy_Q38__bndB,en,gpt-4o,3400
issue_italy_Q38__bndB,en,gpt-5.1,5829
issue_italy_Q38__bndA,en,mistral-large-2512,6440
issue_microsoft_Q2283__reg2,en,falcon3-10b,662
issue_cannabis_drug_Q2845__bndB,en,jais-8b,6561
issue_italy_Q38__bndB,en,claude-opus-4.5,1643
issue_italy_Q38__bndB,en,grok-4.3,3438
issue_italy_Q38__reg2,en,allam-7b,4522
issue_italy_Q38__bndB,en,qwen3-max,3587
issue_pedro_s_nchez_Q6070218__reg1,en,gpt-5.1,2751
issue_pedro_s_nchez_Q6070218__reg1,en,gpt-4o,1560
issue_cannabis_drug_Q2845__reg2,en,jais-8b,8842
issue_italy_Q38__reg1,en,jais-8b,6199
issue_pedro_s_nchez_Q6070218__reg1,en,claude-opus-4.5,1402
issue_italy_Q38__bndB,en,mistral-large-2512,5816
issue_pedro_s_nchez_Q6070218__reg1,en,grok-4.3,2330
issue_pedro_s_nchez_Q6070218__reg1,en,qwen3-max,2315
issue_socialism_Q7272__reg2,en,sarvam-30b,6948
issue_italy_Q38__bndA,en,allam-7b,4557
issue_microsoft_Q2283__bndA,en,falcon3-10b,4438
issue_pedro_s_nchez_Q6070218__reg2,en,gpt-5.1,9383
issue_pedro_s_nchez_Q6070218__reg1,en,mistral-large-2512,6190
issue_italy_Q38__bndB,en,deepseek-chat-v3.1,4699
issue_pedro_s_nchez_Q6070218__reg2,en,gpt-4o,2511
issue_pedro_s_nchez_Q6070218__reg2,en,claude-opus-4.5,1619
issue_pedro_s_nchez_Q6070218__reg2,en,deepseek-chat-v3.1,1452
issue_pedro_s_nchez_Q6070218__reg2,en,grok-4.3,2982
issue_italy_Q38__reg1,en,deepseek-chat-v3.1,6009
issue_pedro_s_nchez_Q6070218__reg2,en,qwen3-max,4417
issue_socialism_Q7272__bndA,en,sarvam-30b,7373
issue_cannabis_drug_Q2845__reg2,en,allam-7b,15347
issue_italy_Q38__reg2,en,jais-8b,8434
issue_pedro_s_nchez_Q6070218__bndA,en,gpt-4o,3306
issue_pedro_s_nchez_Q6070218__reg1,en,deepseek-chat-v3.1,6480
issue_pedro_s_nchez_Q6070218__bndA,en,gpt-5.1,7821
issue_italy_Q38__bndB,en,allam-7b,5665
issue_microsoft_Q2283__bndB,en,falcon3-10b,4168
issue_italy_Q38__bndB,en,jais-8b,5841
issue_pedro_s_nchez_Q6070218__bndA,en,grok-4.3,2979
issue_pedro_s_nchez_Q6070218__reg2,en,mistral-large-2512,8419
issue_cannabis_drug_Q2845__reg1,en,falcon3-10b,599
issue_italy_Q38__bndA,en,jais-8b,8050
issue_pedro_s_nchez_Q6070218__bndA,en,claude-opus-4.5,3649
issue_pedro_s_nchez_Q6070218__bndB,en,gpt-4o,3319
issue_pedro_s_nchez_Q6070218__reg1,en,jais-8b,4822
issue_pedro_s_nchez_Q6070218__bndA,en,qwen3-max,4195
issue_pedro_s_nchez_Q6070218__bndB,en,claude-opus-4.5,1712
issue_pedro_s_nchez_Q6070218__bndB,en,grok-4.3,3395
issue_socialism_Q7272__bndB,en,sarvam-30b,5236
issue_pedro_s_nchez_Q6070218__bndB,en,qwen3-max,3717
issue_cannabis_drug_Q2845__reg2,en,falcon3-10b,2307
issue_pedro_s_nchez_Q6070218__bndB,en,gpt-5.1,9638
issue_pedro_s_nchez_Q6070218__bndA,en,deepseek-chat-v3.1,4415
issue_pedro_s_nchez_Q6070218__bndA,en,mistral-large-2512,9434
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg1,en,gpt-4o,2775
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg1,en,claude-opus-4.5,1524
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg1,en,grok-4.3,2749
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg1,en,gpt-5.1,7889
issue_pedro_s_nchez_Q6070218__bndB,en,mistral-large-2512,8070
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg1,en,qwen3-max,3140
issue_pedro_s_nchez_Q6070218__reg2,en,jais-8b,5609
issue_pedro_s_nchez_Q6070218__reg1,en,allam-7b,9076
issue_cannabis_drug_Q2845__bndA,en,falcon3-10b,3314
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg2,en,claude-opus-4.5,1592
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg2,en,gpt-4o,3647
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg1,en,mistral-large-2512,5487
issue_new_york_state_Q1384__reg1,en,sarvam-30b,7679
issue_pedro_s_nchez_Q6070218__bndA,en,jais-8b,5317
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg2,en,grok-4.3,3928
issue_pedro_s_nchez_Q6070218__bndB,en,allam-7b,4326
issue_pedro_s_nchez_Q6070218__bndB,en,jais-8b,4820
issue_pedro_s_nchez_Q6070218__bndB,en,deepseek-chat-v3.1,4252
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg2,en,qwen3-max,4998
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg2,en,gpt-5.1,10132
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg2,en,deepseek-chat-v3.1,7791
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg1,en,deepseek-chat-v3.1,5535
issue_cannabis_drug_Q2845__bndB,en,falcon3-10b,3292
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndA,en,gpt-4o,3723
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndA,en,grok-4.3,3133
issue_italy_Q38__reg1,en,falcon3-10b,655
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndA,en,gpt-5.1,7451
issue_italy_Q38__reg2,en,falcon3-10b,364
issue_pedro_s_nchez_Q6070218__bndA,en,allam-7b,7904
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg2,en,mistral-large-2512,8898
issue_new_york_state_Q1384__reg2,en,sarvam-30b,8128
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndA,en,qwen3-max,5002
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndB,en,gpt-4o,3234
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndA,en,claude-opus-4.5,5664
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndB,en,grok-4.3,2383
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg2,en,allam-7b,3622
issue_italy_Q38__bndA,en,falcon3-10b,3336
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndA,en,mistral-large-2512,9345
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndB,en,gpt-5.1,14757
issue_black_supremacy_Q795000__reg1,en,gpt-5.1,4152
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndB,en,qwen3-max,6545
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndB,en,claude-opus-4.5,7781
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndA,en,deepseek-chat-v3.1,5562
issue_black_supremacy_Q795000__reg1,en,gpt-4o,1557
issue_new_york_state_Q1384__bndA,en,sarvam-30b,5238
issue_black_supremacy_Q795000__reg1,en,claude-opus-4.5,1495
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndB,en,mistral-large-2512,8821
issue_black_supremacy_Q795000__reg1,en,grok-4.3,2749
issue_black_supremacy_Q795000__reg1,en,qwen3-max,2407
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndA,en,allam-7b,4665
issue_italy_Q38__bndB,en,falcon3-10b,3562
issue_black_supremacy_Q795000__reg2,en,gpt-4o,2073
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg1,en,jais-8b,8647
issue_black_supremacy_Q795000__reg2,en,claude-opus-4.5,1563
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndB,en,deepseek-chat-v3.1,5880
issue_black_supremacy_Q795000__reg1,en,mistral-large-2512,6562
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndA,en,jais-8b,5918
issue_pedro_s_nchez_Q6070218__reg1,en,falcon3-10b,1378
issue_black_supremacy_Q795000__reg2,en,grok-4.3,2785
issue_black_supremacy_Q795000__reg1,en,allam-7b,2066
issue_new_york_state_Q1384__bndB,en,sarvam-30b,4683
issue_black_supremacy_Q795000__reg2,en,gpt-5.1,8201
issue_pedro_s_nchez_Q6070218__reg2,en,allam-7b,16238
issue_black_supremacy_Q795000__reg2,en,deepseek-chat-v3.1,5881
issue_black_supremacy_Q795000__reg2,en,qwen3-max,2652
issue_hiv_aids_Q12199__reg1,en,sarvam-30b,1621
issue_black_supremacy_Q795000__bndA,en,gpt-4o,3455
issue_black_supremacy_Q795000__bndA,en,deepseek-chat-v3.1,6453
issue_black_supremacy_Q795000__bndA,en,claude-opus-4.5,1651
issue_black_supremacy_Q795000__bndA,en,grok-4.3,3383
issue_pedro_s_nchez_Q6070218__reg2,en,falcon3-10b,1907
issue_black_supremacy_Q795000__bndA,en,qwen3-max,2804
issue_black_supremacy_Q795000__reg2,en,allam-7b,1397
issue_black_supremacy_Q795000__bndB,en,gpt-4o,3137
issue_black_supremacy_Q795000__bndA,en,allam-7b,843
issue_black_supremacy_Q795000__bndA,en,jais-8b,472
issue_black_supremacy_Q795000__bndA,en,gpt-5.1,7376
issue_black_supremacy_Q795000__bndB,en,claude-opus-4.5,1582
issue_black_supremacy_Q795000__bndB,en,grok-4.3,3065
issue_black_supremacy_Q795000__reg2,en,mistral-large-2512,9894
issue_black_supremacy_Q795000__bndB,en,qwen3-max,2950
issue_black_supremacy_Q795000__reg1,en,deepseek-chat-v3.1,7052
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg1,en,allam-7b,12729
issue_pedro_s_nchez_Q6070218__bndA,en,falcon3-10b,2861
issue_park51_Q238063__reg1,en,gpt-4o,2538
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndB,en,jais-8b,6785
issue_black_supremacy_Q795000__bndA,en,mistral-large-2512,9186
issue_black_supremacy_Q795000__bndB,en,mistral-large-2512,5468
issue_park51_Q238063__reg1,en,claude-opus-4.5,1448
issue_hiv_aids_Q12199__reg2,en,sarvam-30b,7031
issue_park51_Q238063__reg1,en,gpt-5.1,4503
issue_black_supremacy_Q795000__bndB,en,gpt-5.1,9599
issue_park51_Q238063__reg1,en,grok-4.3,4404
issue_park51_Q238063__reg1,en,qwen3-max,2968
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg2,en,jais-8b,11168
issue_black_supremacy_Q795000__bndB,en,deepseek-chat-v3.1,3852
issue_park51_Q238063__reg2,en,gpt-4o,2640
issue_park51_Q238063__reg2,en,claude-opus-4.5,1429
issue_park51_Q238063__reg2,en,grok-4.3,3132
issue_pedro_s_nchez_Q6070218__bndB,en,falcon3-10b,3555
issue_park51_Q238063__reg2,en,qwen3-max,3388
issue_park51_Q238063__reg1,en,mistral-large-2512,6986
issue_park51_Q238063__reg2,en,gpt-5.1,6200
issue_hiv_aids_Q12199__bndA,en,sarvam-30b,5737
issue_park51_Q238063__reg1,en,allam-7b,2999
issue_park51_Q238063__bndA,en,gpt-5.1,5129
issue_park51_Q238063__bndA,en,claude-opus-4.5,1768
issue_park51_Q238063__bndA,en,gpt-4o,2733
issue_black_supremacy_Q795000__reg1,en,jais-8b,7866
issue_park51_Q238063__reg2,en,mistral-large-2512,7937
issue_park51_Q238063__bndA,en,grok-4.3,3299
issue_park51_Q238063__bndA,en,deepseek-chat-v3.1,4088
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg1,en,falcon3-10b,2923
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__reg2,en,falcon3-10b,453
issue_park51_Q238063__bndA,en,qwen3-max,3362
issue_black_supremacy_Q795000__bndB,en,jais-8b,5336
issue_park51_Q238063__reg2,en,allam-7b,2842
issue_park51_Q238063__bndB,en,gpt-4o,3095
issue_hiv_aids_Q12199__bndB,en,sarvam-30b,5673
issue_park51_Q238063__bndB,en,claude-opus-4.5,1513
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndB,en,allam-7b,11254
issue_black_supremacy_Q795000__reg2,en,jais-8b,8284
issue_park51_Q238063__bndB,en,gpt-5.1,5559
issue_black_supremacy_Q795000__bndB,en,allam-7b,6810
issue_park51_Q238063__bndB,en,grok-4.3,3189
issue_park51_Q238063__bndA,en,mistral-large-2512,8069
issue_park51_Q238063__bndB,en,qwen3-max,3055
issue_race_human_categorization_Q3254959__reg1,en,gpt-4o,2219
issue_race_human_categorization_Q3254959__reg1,en,gpt-5.1,3618
issue_race_human_categorization_Q3254959__reg1,en,claude-opus-4.5,1481
issue_race_human_categorization_Q3254959__reg1,en,grok-4.3,2543
issue_park51_Q238063__bndB,en,mistral-large-2512,6049
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndA,en,falcon3-10b,4151
issue_race_human_categorization_Q3254959__reg1,en,qwen3-max,2735
issue_park51_Q238063__reg1,en,deepseek-chat-v3.1,5553
issue_hong_kong_Q8646__reg1,en,sarvam-30b,6674
issue_race_human_categorization_Q3254959__reg2,en,claude-opus-4.5,1505
issue_park51_Q238063__bndA,en,jais-8b,4105
issue_race_human_categorization_Q3254959__reg2,en,gpt-4o,2744
issue_race_human_categorization_Q3254959__reg1,en,mistral-large-2512,7720
issue_race_human_categorization_Q3254959__reg2,en,gpt-5.1,8377
issue_race_human_categorization_Q3254959__reg2,en,grok-4.3,3383
issue_park51_Q238063__bndB,en,jais-8b,3709
issue_park51_Q238063__reg1,en,jais-8b,8466
issue_park51_Q238063__bndB,en,allam-7b,4725
issue_race_human_categorization_Q3254959__reg2,en,qwen3-max,3999
issue_national_eligibility_cum_entrance_test_undergrad_Q17077785__bndB,en,falcon3-10b,4424
issue_park51_Q238063__reg2,en,deepseek-chat-v3.1,6759
issue_race_human_categorization_Q3254959__bndA,en,gpt-4o,3458
issue_race_human_categorization_Q3254959__reg1,en,allam-7b,4360
issue_race_human_categorization_Q3254959__bndA,en,claude-opus-4.5,1615
issue_black_supremacy_Q795000__reg1,en,falcon3-10b,1256
issue_race_human_categorization_Q3254959__reg2,en,mistral-large-2512,8137
issue_race_human_categorization_Q3254959__bndA,en,grok-4.3,2252
issue_park51_Q238063__bndB,en,deepseek-chat-v3.1,4434
issue_park51_Q238063__reg2,en,jais-8b,8836
issue_race_human_categorization_Q3254959__bndA,en,qwen3-max,2136
issue_hong_kong_Q8646__reg2,en,sarvam-30b,7886
issue_race_human_categorization_Q3254959__reg1,en,jais-8b,4398
issue_race_human_categorization_Q3254959__bndA,en,gpt-5.1,10942
issue_race_human_categorization_Q3254959__reg2,en,deepseek-chat-v3.1,5939
issue_race_human_categorization_Q3254959__bndB,en,gpt-4o,3330
