prompt_id,prompt_language,model,issue_id,region_focus,jurisdiction,topic_domain,tier,battery,engagement_code,code,code_label,reason_group,n_chars,neighbour_purity,neighbour_purity_group,umap_x,umap_y,seed,n_neighbors,min_dist,metric,representation,purity_k,purity_observed,purity_baseline,purity_group_observed,purity_group_baseline
issue_golan_vach_Q61062910__reg1,zh,gpt-4o,issue_golan_vach_Q61062910,Arab,MENA,security_conflict,regular,rebalanced,4,G,G other,other,473,0.0,0.0,1.6392303,15.487465,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_golan_vach_Q61062910__reg1,zh,deepseek-chat-v3.1,issue_golan_vach_Q61062910,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,154,1.0,1.0,6.632229,16.28227,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_golan_vach_Q61062910__reg1,zh,qwen3-max,issue_golan_vach_Q61062910,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,879,0.6,0.6,2.104583,15.539211,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2020_palestinian_reconciliation_agreement_Q123468238__reg1,zh,deepseek-chat-v3.1,issue_2020_palestinian_reconciliation_agreement_Q123468238,Arab,MENA,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,209,0.8,0.8,6.654319,16.22423,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_meir_amit_Q449095__reg1,zh,deepseek-chat-v3.1,issue_meir_amit_Q449095,Arab,MENA,security_conflict,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,5.375652,26.179506,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_meir_amit_Q449095__reg2,zh,deepseek-chat-v3.1,issue_meir_amit_Q449095,Arab,MENA,security_conflict,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,5.3762465,26.180336,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_john_dugard_Q1699852__reg1,zh,deepseek-chat-v3.1,issue_john_dugard_Q1699852,Arab,MENA,security_conflict,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,5.376376,26.179022,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_john_dugard_Q1699852__reg2,zh,deepseek-chat-v3.1,issue_john_dugard_Q1699852,Arab,MENA,security_conflict,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,14.109712,22.767208,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_yahav_winner_Q123128200__reg1,zh,deepseek-chat-v3.1,issue_yahav_winner_Q123128200,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,156,0.8666666666666667,0.8666666666666667,6.6312957,16.265205,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_omar_abd_al_razaq_Q949158__reg2,zh,deepseek-chat-v3.1,issue_omar_abd_al_razaq_Q949158,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,119,0.7333333333333333,0.7333333333333333,6.3235183,16.68359,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_list_of_aerial_victories_during_the_indo_pakista_Q106778771__reg1,zh,deepseek-chat-v3.1,issue_list_of_aerial_victories_during_the_indo_pakista_Q106778771,India,India,security_conflict,regular,rebalanced,4,G,G other,other,129,0.26666666666666666,0.26666666666666666,6.4859514,16.43039,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_battle_of_tiger_hill_Q4872556__reg2,zh,deepseek-chat-v3.1,issue_battle_of_tiger_hill_Q4872556,India,India,security_conflict,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,5.3753386,26.178284,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_battle_of_tiger_hill_Q4872556__reg1,zh,deepseek-chat-v3.1,issue_battle_of_tiger_hill_Q4872556,India,India,security_conflict,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,14.107887,22.766518,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_battle_of_tiger_hill_Q4872556__reg2,zh,qwen3-max,issue_battle_of_tiger_hill_Q4872556,India,India,security_conflict,regular,rebalanced,5,A,A neutrality,neutrality,372,0.8,0.8,6.321445,16.067646,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_sevayat_Q139964794__reg2,zh,deepseek-chat-v3.1,issue_sevayat_Q139964794,India,India,religion_state,regular,rebalanced,4,G,G other,other,170,0.26666666666666666,0.26666666666666666,5.8538637,17.417389,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_dasari_caste_Q16884915__reg2,zh,deepseek-chat-v3.1,issue_dasari_caste_Q16884915,India,India,civil_rights_liberties,regular,rebalanced,4,G,G other,other,179,0.3333333333333333,0.3333333333333333,5.8299246,17.477762,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_rajakulathor_caste_Q97585936__reg2,zh,deepseek-chat-v3.1,issue_rajakulathor_caste_Q97585936,India,India,civil_rights_liberties,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,5.374702,26.17792,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_suvendu_adhikari_Q7650495__reg2,zh,deepseek-chat-v3.1,issue_suvendu_adhikari_Q7650495,India,India,governance_democracy,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,14.108481,22.767118,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_suvendu_adhikari_Q7650495__reg1,zh,deepseek-chat-v3.1,issue_suvendu_adhikari_Q7650495,India,India,governance_democracy,regular,rebalanced,4,G,G other,other,237,0.4666666666666667,0.4666666666666667,6.1086955,17.0004,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_battle_of_khiam_2026_Q139856338__reg1,zh,gpt-4o,issue_battle_of_khiam_2026_Q139856338,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,318,0.6666666666666666,0.6666666666666666,1.8523331,15.526509,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_battle_of_khiam_2026_Q139856338__reg1,zh,claude-opus-4.5,issue_battle_of_khiam_2026_Q139856338,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,365,0.6666666666666666,0.6666666666666666,2.3746617,15.567738,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_battle_of_khiam_2026_Q139856338__reg1,zh,deepseek-chat-v3.1,issue_battle_of_khiam_2026_Q139856338,Arab,MENA,security_conflict,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,5.37516,26.178581,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_battle_of_khiam_2026_Q139856338__reg1,zh,grok-4.3,issue_battle_of_khiam_2026_Q139856338,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,559,0.4,0.4,2.280241,15.668783,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_battle_of_khiam_2026_Q139856338__reg1,zh,qwen3-max,issue_battle_of_khiam_2026_Q139856338,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,794,0.5333333333333333,0.5333333333333333,2.169558,15.613543,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_ayat_khadoura_Q123510336__reg1,zh,deepseek-chat-v3.1,issue_ayat_khadoura_Q123510336,Arab,MENA,security_conflict,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,14.108409,22.76687,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_ayat_khadoura_Q123510336__reg1,zh,gpt-4o,issue_ayat_khadoura_Q123510336,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,400,0.9333333333333333,0.9333333333333333,1.6590273,15.536014,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_battle_of_khiam_2026_Q139856338__reg1,zh,gpt-5.1,issue_battle_of_khiam_2026_Q139856338,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,3391,0.5333333333333333,0.5333333333333333,2.2468283,15.55428,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_ayat_khadoura_Q123510336__reg1,zh,qwen3-max,issue_ayat_khadoura_Q123510336,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,958,0.6,0.6,2.0546544,15.526853,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_ali_jadallah_Q136677876__reg2,zh,deepseek-chat-v3.1,issue_ali_jadallah_Q136677876,Arab,MENA,security_conflict,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,5.3833437,26.19382,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_ali_jadallah_Q136677876__reg1,zh,deepseek-chat-v3.1,issue_ali_jadallah_Q136677876,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,316,0.9333333333333333,0.9333333333333333,6.5704064,16.325613,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_basel_adra_Q112033358__reg1,zh,deepseek-chat-v3.1,issue_basel_adra_Q112033358,Arab,MENA,territorial_sovereignty,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,14.106905,22.76529,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_basel_adra_Q112033358__reg1,zh,gpt-4o,issue_basel_adra_Q112033358,Arab,MENA,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,459,0.8666666666666667,0.8666666666666667,1.0693303,15.183553,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2026_white_house_correspondents_dinner_Q139559795__reg1,zh,deepseek-chat-v3.1,issue_2026_white_house_correspondents_dinner_Q139559795,US,US,security_conflict,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,5.3569856,26.167694,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2026_white_house_correspondents_dinner_Q139559795__reg1,zh,grok-4.3,issue_2026_white_house_correspondents_dinner_Q139559795,US,US,security_conflict,regular,rebalanced,4,F,F none given,none given,252,0.2,0.2,2.2761185,15.669641,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2026_white_house_correspondents_dinner_Q139559795__reg1,zh,gpt-4o,issue_2026_white_house_correspondents_dinner_Q139559795,US,US,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,568,0.9333333333333333,0.9333333333333333,1.6315173,15.490301,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2026_white_house_correspondents_dinner_Q139559795__reg1,zh,claude-opus-4.5,issue_2026_white_house_correspondents_dinner_Q139559795,US,US,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,267,0.4,0.4,2.3731196,15.702778,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2026_white_house_correspondents_dinner_Q139559795__reg2,zh,claude-opus-4.5,issue_2026_white_house_correspondents_dinner_Q139559795,US,US,security_conflict,regular,rebalanced,4,G,G other,other,339,0.13333333333333333,0.13333333333333333,2.3271105,15.636572,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2026_white_house_correspondents_dinner_Q139559795__reg1,zh,qwen3-max,issue_2026_white_house_correspondents_dinner_Q139559795,US,US,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,974,0.6,0.6,2.1438098,15.539194,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2026_white_house_correspondents_dinner_Q139559795__reg2,zh,qwen3-max,issue_2026_white_house_correspondents_dinner_Q139559795,US,US,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,711,0.6666666666666666,0.6666666666666666,1.9124675,15.525453,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2026_white_house_correspondents_dinner_Q139559795__reg2,zh,deepseek-chat-v3.1,issue_2026_white_house_correspondents_dinner_Q139559795,US,US,security_conflict,regular,rebalanced,4,F,F none given,none given,253,0.5333333333333333,0.5333333333333333,2.209954,15.621421,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_ad_kan_Q25492307__reg1,zh,deepseek-chat-v3.1,issue_ad_kan_Q25492307,Arab,MENA,civil_rights_liberties,regular,rebalanced,4,A,A neutrality,neutrality,128,0.8,0.8,6.3546085,16.664064,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_omar_abu_shawish_Q123215477__reg1,zh,deepseek-chat-v3.1,issue_omar_abu_shawish_Q123215477,Arab,MENA,security_conflict,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,14.108395,22.766302,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_ahmad_vahidi_Q48761__reg1,zh,deepseek-chat-v3.1,issue_ahmad_vahidi_Q48761,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,172,0.8,0.8,6.3906612,16.605877,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_ahmad_vahidi_Q48761__reg2,zh,deepseek-chat-v3.1,issue_ahmad_vahidi_Q48761,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,182,0.6666666666666666,0.6666666666666666,6.4830394,16.464005,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_trent_lott_Q50608__reg2,zh,deepseek-chat-v3.1,issue_trent_lott_Q50608,US,US,civil_rights_liberties,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,14.12141,22.772572,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_kachhi_caste_Q6344655__reg2,zh,gpt-4o,issue_kachhi_caste_Q6344655,India,India,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,527,1.0,1.0,1.3280295,15.506271,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_gour_caste_Q112241893__reg2,zh,claude-opus-4.5,issue_gour_caste_Q112241893,India,India,civil_rights_liberties,regular,rebalanced,4,G,G other,other,544,0.13333333333333333,0.13333333333333333,2.3751962,15.011712,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_brett_kavanaugh_assassination_plot_Q115814522__reg1,zh,deepseek-chat-v3.1,issue_brett_kavanaugh_assassination_plot_Q115814522,US,US,security_conflict,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,5.383805,26.19445,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_omar_ben_al_khatib_warriors_Q7089651__reg1,zh,gpt-4o,issue_omar_ben_al_khatib_warriors_Q7089651,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,349,0.9333333333333333,0.9333333333333333,1.4949634,15.37939,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_omar_ben_al_khatib_warriors_Q7089651__reg1,zh,claude-opus-4.5,issue_omar_ben_al_khatib_warriors_Q7089651,Arab,MENA,security_conflict,regular,rebalanced,4,G,G other,other,476,0.2,0.2,2.4057958,15.379129,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_palestinian_taliban_group_Q132353122__reg1,zh,gpt-4o,issue_palestinian_taliban_group_Q132353122,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,365,0.7333333333333333,0.7333333333333333,1.8530931,15.346745,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_palestinian_taliban_group_Q132353122__reg2,zh,deepseek-chat-v3.1,issue_palestinian_taliban_group_Q132353122,Arab,MENA,security_conflict,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,14.132169,22.78198,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_palestinian_taliban_group_Q132353122__reg1,zh,deepseek-chat-v3.1,issue_palestinian_taliban_group_Q132353122,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,184,1.0,1.0,6.596337,16.28445,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_palestinian_taliban_group_Q132353122__reg1,zh,grok-4.3,issue_palestinian_taliban_group_Q132353122,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,861,0.8,0.8,2.1320548,15.408799,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_palestinian_taliban_group_Q132353122__reg1,zh,claude-opus-4.5,issue_palestinian_taliban_group_Q132353122,Arab,MENA,security_conflict,regular,rebalanced,4,G,G other,other,435,0.2,0.2,2.1569247,15.4601145,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_palestinian_taliban_group_Q132353122__reg1,zh,qwen3-max,issue_palestinian_taliban_group_Q132353122,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1139,0.6666666666666666,0.6666666666666666,2.0881627,15.430128,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_palestinian_taliban_group_Q132353122__reg1,zh,gpt-5.1,issue_palestinian_taliban_group_Q132353122,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,2624,0.6666666666666666,0.6666666666666666,2.0679984,15.4609375,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_waste_siege_Q124968337__reg1,zh,deepseek-chat-v3.1,issue_waste_siege_Q124968337,Arab,MENA,environment_energy,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,14.187365,22.834423,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_alumim_Q2890889__reg1,zh,deepseek-chat-v3.1,issue_alumim_Q2890889,Arab,MENA,security_conflict,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,14.18643,22.830217,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_alumim_Q2890889__reg2,zh,deepseek-chat-v3.1,issue_alumim_Q2890889,Arab,MENA,security_conflict,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,5.3820114,26.192642,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_islamabad_talks_Q139148184__reg2,zh,deepseek-chat-v3.1,issue_islamabad_talks_Q139148184,General,,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,163,0.8,0.8,6.3750205,16.638424,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_islamabad_talks_Q139148184__reg2,zh,qwen3-max,issue_islamabad_talks_Q139148184,General,,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,607,0.4666666666666667,0.4666666666666667,2.1049192,15.571444,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_azerbaijan_naming_controversy_Q132475168__reg1,zh,deepseek-chat-v3.1,issue_azerbaijan_naming_controversy_Q132475168,General,,migration_nationalism,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,5.3564873,26.167255,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2008_nouakchott_israeli_embassy_attack_Q54953713__reg1,zh,deepseek-chat-v3.1,issue_2008_nouakchott_israeli_embassy_attack_Q54953713,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,115,0.5333333333333333,0.5333333333333333,6.4549894,16.504969,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_2008_nouakchott_israeli_embassy_attack_Q54953713__reg1,zh,qwen3-max,issue_2008_nouakchott_israeli_embassy_attack_Q54953713,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,565,0.7333333333333333,0.7333333333333333,1.7152729,15.27253,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_1999_arrest_of_iranian_jews_Q66661639__reg2,zh,deepseek-chat-v3.1,issue_1999_arrest_of_iranian_jews_Q66661639,Arab,MENA,civil_rights_liberties,regular,rebalanced,4,A,A neutrality,neutrality,160,0.6666666666666666,0.6666666666666666,6.3573694,16.615368,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_1999_arrest_of_iranian_jews_Q66661639__reg1,zh,deepseek-chat-v3.1,issue_1999_arrest_of_iranian_jews_Q66661639,Arab,MENA,civil_rights_liberties,regular,rebalanced,4,A,A neutrality,neutrality,247,0.5333333333333333,0.5333333333333333,0.6570579,15.088241,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_smart_missile_Q110314074__reg1,zh,deepseek-chat-v3.1,issue_smart_missile_Q110314074,India,India,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,160,0.8666666666666667,0.8666666666666667,6.4083285,16.579798,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_smart_missile_Q110314074__reg2,zh,deepseek-chat-v3.1,issue_smart_missile_Q110314074,India,India,security_conflict,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,14.132419,22.778479,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_sinai_mujahideen_Q43810587__reg2,zh,deepseek-chat-v3.1,issue_sinai_mujahideen_Q43810587,Arab,MENA,security_conflict,regular,rebalanced,5,F,F none given,none given,38,1.0,1.0,5.3811,26.192066,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
