prompt_id,prompt_language,model,issue_id,region_focus,jurisdiction,topic_domain,tier,battery,engagement_code,code,code_label,reason_group,n_chars,neighbour_purity,neighbour_purity_group,neighbour_purity_group_projection,umap_x,umap_y,seed,n_neighbors,min_dist,metric,representation,encoder,max_chars,purity_k,purity_space,purity_observed,purity_baseline,purity_group_observed,purity_group_baseline,purity_group_projection,st_revision,truncation_sensitivity
issue_Q4774151__reg1,en,deepseek-chat-v3.1,issue_Q4774151,China,CN,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,861,0.9333333333333333,0.9333333333333333,0.8,11.6052265,11.019091,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q4774151__reg2,en,deepseek-chat-v3.1,issue_Q4774151,China,CN,security_conflict,regular,rebalanced,4,G,G other,other,1085,0.26666666666666666,0.26666666666666666,0.3333333333333333,10.20824,10.195274,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q10892605__reg1,en,deepseek-chat-v3.1,issue_Q10892605,China,CN,governance_democracy,regular,rebalanced,4,G,G other,other,812,0.06666666666666667,0.06666666666666667,0.13333333333333333,9.565739,12.517499,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q10932254__reg2,en,qwen3-max,issue_Q10932254,China,CN,territorial_sovereignty,regular,rebalanced,5,A,A neutrality,neutrality,161,0.7333333333333333,0.7333333333333333,0.7333333333333333,10.083422,10.446587,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q10932254__reg2,en,deepseek-chat-v3.1,issue_Q10932254,China,CN,territorial_sovereignty,regular,rebalanced,5,A,A neutrality,neutrality,1028,0.7333333333333333,0.7333333333333333,0.6,10.243711,10.257167,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q10932254__reg1,en,deepseek-chat-v3.1,issue_Q10932254,China,CN,territorial_sovereignty,regular,rebalanced,5,A,A neutrality,neutrality,725,0.6,0.6,0.6,10.195335,10.202523,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q24255490__reg2,en,deepseek-chat-v3.1,issue_Q24255490,China,CN,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,921,0.8,0.8,0.8,9.555663,12.474428,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q1136869__reg1,en,deepseek-chat-v3.1,issue_Q1136869,China,CN,territorial_sovereignty,regular,rebalanced,5,C,C harm avoidance,harm,115,0.26666666666666666,0.26666666666666666,0.26666666666666666,30.071463,8.092162,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q45804831__reg1,en,deepseek-chat-v3.1,issue_Q45804831,General,,economic_policy,regular,rebalanced,4,A,A neutrality,neutrality,384,0.7333333333333333,0.7333333333333333,0.8666666666666667,14.199674,10.651348,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q19851567__reg1,en,deepseek-chat-v3.1,issue_Q19851567,China,CN,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,599,0.6666666666666666,0.6666666666666666,0.6,9.999902,10.018099,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q28212951__reg1,en,qwen3-max,issue_Q28212951,China,CN,territorial_sovereignty,regular,rebalanced,5,A,A neutrality,neutrality,457,0.6,0.6,0.6,10.249907,10.314985,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q28212951__reg1,en,deepseek-chat-v3.1,issue_Q28212951,China,CN,territorial_sovereignty,regular,rebalanced,5,G,G other,other,619,0.26666666666666666,0.26666666666666666,0.3333333333333333,10.108031,10.148235,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_xb01f22386f__reg1,en,qwen3-max,issue_xb01f22386f,China,CN,territorial_sovereignty,regular,rebalanced,5,F,F none given,none given,39,0.0,0.0,0.06666666666666667,10.139694,10.602218,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_xb01f22386f__reg2,en,qwen3-max,issue_xb01f22386f,China,CN,territorial_sovereignty,regular,rebalanced,5,A,A neutrality,neutrality,61,0.4666666666666667,0.4666666666666667,0.7333333333333333,10.159928,10.706146,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q55715925__reg2,en,deepseek-chat-v3.1,issue_Q55715925,China,CN,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,714,0.8666666666666667,0.8666666666666667,0.8666666666666667,11.035521,10.02537,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q15896990__reg2,en,deepseek-chat-v3.1,issue_Q15896990,China,CN,civil_rights_liberties,regular,rebalanced,4,A,A neutrality,neutrality,565,0.8,0.8,0.8666666666666667,11.607419,10.834346,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q15896990__reg2,en,gpt-4o,issue_Q15896990,China,CN,civil_rights_liberties,regular,rebalanced,4,A,A neutrality,neutrality,2030,0.8,0.8,0.7333333333333333,14.412101,10.267164,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q15896990__reg1,en,claude-opus-4.5,issue_Q15896990,China,CN,civil_rights_liberties,regular,rebalanced,4,G,G other,other,1173,0.4,0.4,0.5333333333333333,13.384657,12.325489,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q17015303__reg1,en,deepseek-chat-v3.1,issue_Q17015303,General,,environment_energy,regular,rebalanced,4,G,G other,other,468,0.4,0.4,0.3333333333333333,10.299268,10.329699,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q17015303__reg2,en,qwen3-max,issue_Q17015303,General,,environment_energy,regular,rebalanced,5,G,G other,other,1695,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.262566,10.256752,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q7574844__reg2,en,qwen3-max,issue_Q7574844,China,CN,territorial_sovereignty,regular,rebalanced,5,A,A neutrality,neutrality,185,0.7333333333333333,0.7333333333333333,0.7333333333333333,10.076604,10.3973,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q65051391__reg2,en,qwen3-max,issue_Q65051391,China,CN,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,393,0.8,0.8,0.7333333333333333,10.049062,10.278928,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q65051391__reg1,en,claude-opus-4.5,issue_Q65051391,China,CN,territorial_sovereignty,regular,rebalanced,4,G,G other,other,1224,0.26666666666666666,0.26666666666666666,0.3333333333333333,10.0258045,9.999128,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q7797666__reg1,en,qwen3-max,issue_Q7797666,China,CN,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1242,0.6666666666666666,0.6666666666666666,0.6,9.961574,10.000932,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q7797666__reg2,en,deepseek-chat-v3.1,issue_Q7797666,China,CN,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,809,0.7333333333333333,0.7333333333333333,0.6,9.996094,10.030979,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_the_sabarmati_report_Q124693553__reg1,en,jais-8b,issue_the_sabarmati_report_Q124693553,India,India,religion_state,regular,rebalanced,4,A,A neutrality,neutrality,1359,0.8,0.8,0.6,13.932365,9.833995,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q5377149__reg1,en,deepseek-chat-v3.1,issue_Q5377149,General,,environment_energy,regular,rebalanced,4,G,G other,other,634,0.5333333333333333,0.5333333333333333,0.4,10.260157,10.319375,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_hindustan_aeronautics_limited_Q357095__reg2,en,falcon3-10b,issue_hindustan_aeronautics_limited_Q357095,India,India,economic_policy,regular,rebalanced,4,A,A neutrality,neutrality,1155,0.8666666666666667,0.8666666666666667,1.0,14.582997,10.665016,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q15923787__reg1,en,deepseek-chat-v3.1,issue_Q15923787,China,CN,governance_democracy,regular,rebalanced,5,G,G other,other,566,0.26666666666666666,0.26666666666666666,0.4,10.034921,10.048591,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q15923787__reg1,en,qwen3-max,issue_Q15923787,China,CN,governance_democracy,regular,rebalanced,5,G,G other,other,621,0.2,0.2,0.26666666666666666,10.12601,10.380034,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q15923787__reg2,en,deepseek-chat-v3.1,issue_Q15923787,China,CN,governance_democracy,regular,rebalanced,5,G,G other,other,901,0.4,0.4,0.3333333333333333,10.183618,10.208921,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_4_Q15899531__reg1,en,deepseek-chat-v3.1,issue_4_Q15899531,China,CN,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,918,0.8,0.8,0.7333333333333333,9.623126,12.555119,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_4_Q15899531__reg1,en,claude-opus-4.5,issue_4_Q15899531,China,CN,governance_democracy,regular,rebalanced,4,D,D expertise limitation,epistemic,1467,0.0,0.0,0.0,9.709301,12.633246,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q15278845__reg1,en,deepseek-chat-v3.1,issue_Q15278845,China,CN,territorial_sovereignty,regular,rebalanced,5,A,A neutrality,neutrality,115,0.26666666666666666,0.26666666666666666,0.6,30.05973,8.103913,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q9410248__reg1,en,qwen3-max,issue_Q9410248,China,CN,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,2082,0.7333333333333333,0.7333333333333333,0.8,9.55696,12.473349,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q9410248__reg2,en,deepseek-chat-v3.1,issue_Q9410248,China,CN,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,1087,0.8,0.8,0.8,9.557104,12.489055,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_the_sabarmati_report_Q124693553__reg1,en,allam-7b,issue_the_sabarmati_report_Q124693553,India,India,religion_state,regular,rebalanced,4,G,G other,other,13071,0.3333333333333333,0.3333333333333333,0.2,13.973091,9.628943,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q125410334__reg1,en,qwen3-max,issue_Q125410334,China,CN,territorial_sovereignty,regular,rebalanced,5,F,F none given,none given,37,0.13333333333333333,0.13333333333333333,0.06666666666666667,15.295321,12.834334,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q125410334__reg2,en,qwen3-max,issue_Q125410334,China,CN,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,267,0.6,0.6,0.7333333333333333,10.1123705,10.750648,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_navi_mumbai_international_airport_Q3015728__reg2,en,falcon3-10b,issue_navi_mumbai_international_airport_Q3015728,India,India,environment_energy,regular,rebalanced,4,A,A neutrality,neutrality,1395,1.0,1.0,1.0,15.261812,10.876013,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q4056876__reg1,en,qwen3-max,issue_Q4056876,India,India,territorial_sovereignty,regular,rebalanced,5,F,F none given,none given,158,0.3333333333333333,0.3333333333333333,0.4666666666666667,13.039092,9.912813,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q4056876__reg2,en,deepseek-chat-v3.1,issue_Q4056876,India,India,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,719,0.8666666666666667,0.8666666666666667,0.8666666666666667,10.948799,10.061978,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q13560648__reg1,en,deepseek-chat-v3.1,issue_Q13560648,China,CN,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,652,0.8666666666666667,0.8666666666666667,0.8,10.657253,10.180104,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q13560648__reg1,en,claude-opus-4.5,issue_Q13560648,China,CN,territorial_sovereignty,regular,rebalanced,4,G,G other,other,1451,0.2,0.2,0.3333333333333333,12.971943,12.0916605,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q13560648__reg2,en,qwen3-max,issue_Q13560648,China,CN,territorial_sovereignty,regular,rebalanced,5,A,A neutrality,neutrality,107,0.5333333333333333,0.5333333333333333,0.4666666666666667,12.885529,9.8769455,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q13560648__reg2,en,deepseek-chat-v3.1,issue_Q13560648,China,CN,territorial_sovereignty,regular,rebalanced,4,G,G other,other,600,0.0,0.0,0.13333333333333333,10.751759,10.143984,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q1032254__reg1,en,deepseek-chat-v3.1,issue_Q1032254,China,CN,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,750,0.8,0.8,0.8666666666666667,10.952839,10.036719,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q13678196__reg1,en,deepseek-chat-v3.1,issue_Q13678196,China,CN,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,658,0.8666666666666667,0.8666666666666667,0.8666666666666667,10.958792,10.06678,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q13678196__reg1,en,claude-opus-4.5,issue_Q13678196,China,CN,territorial_sovereignty,regular,rebalanced,4,G,G other,other,1313,0.13333333333333333,0.13333333333333333,0.2,12.532895,9.563565,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q13678196__reg2,en,qwen3-max,issue_Q13678196,China,CN,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,381,0.6666666666666666,0.6666666666666666,0.8,12.269897,9.538411,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q13678196__reg2,en,deepseek-chat-v3.1,issue_Q13678196,China,CN,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,572,0.7333333333333333,0.7333333333333333,0.8666666666666667,10.945502,10.058082,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q125546231__reg1,en,gpt-4o,issue_Q125546231,China,CN,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,1856,0.6666666666666666,0.6666666666666666,0.7333333333333333,12.624094,9.604911,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q125546231__reg1,en,claude-opus-4.5,issue_Q125546231,China,CN,territorial_sovereignty,regular,rebalanced,4,G,G other,other,1349,0.2,0.2,0.13333333333333333,13.767492,12.745957,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q125262896__reg1,en,gpt-4o,issue_Q125262896,China,CN,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,2024,0.9333333333333333,0.9333333333333333,0.8,12.461318,9.823809,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_kismayo_Q270787__reg1,en,allam-7b,issue_kismayo_Q270787,Arab,MENA,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,14476,0.6,0.6,0.4,14.559592,9.509067,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
